"Dynamic Send: Asset Title","Original Industry","Product Interest","Producer","Region","Country","Language","Contact Type","Company Size","Industry","Dynamic Send: Created Date","Start Date","Expiration Date","Sub-Region","Product","Dynamic Send: Record Type","Asset Type"
"CH_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Carolin Schmitz","EMEA","Switzerland","English","Customer; Prospect","ESB; MM; GB","","11/25/2025","11/28/2025","11/25/2026","Switzerland & Liechtenstein","Agentforce Sales","Generic","Demo"
"FI_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Carolin Schmitz","EMEA","Finland","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","11/25/2025","12/16/2025","11/25/2026","Finland","Agentforce Sales","Generic","Demo"
"SE_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Carolin Schmitz","EMEA","Sweden","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","11/25/2025","12/16/2025","11/25/2026","Sweden","Agentforce Sales","Generic","Demo"
"PT_Agentforce Sales Coach Demo","","Agentforce; Agentforce Sales","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","6/16/2025","6/16/2025","6/16/2026","Portugal","Agentforce Sales","Generic","Demo"
"PT_Agentforce SDR Demo","","Agentforce; Agentforce Sales","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","6/10/2025","6/10/2025","6/10/2026","Portugal","Agentforce Sales","Generic","Demo"
"IT-agentforce-sales-coaching","","Agentforce; Agentforce Sales","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","7/28/2025","8/8/2025","8/6/2026","Italy","Agentforce Sales","Generic","Demo"
"IT-demo-sales","","Agentforce; Agentforce Sales; Sales Cloud Essentials","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","7/25/2025","8/6/2025","8/6/2026","Italy","Agentforce Sales","Generic","Demo"
"IT-sales-ai-demo","","Agentforce; Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","9/22/2025","9/22/2025","9/22/2026","Italy","Agentforce Sales","Generic","Demo"
"SA_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Alessia Zucco","EMEA","Saudi Arabia","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","11/25/2025","11/28/2025","11/25/2026","MDE","Agentforce Sales","Generic","Demo"
"PL_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Alessia Zucco","EMEA","Poland","English","Customer; Prospect","MM; GB; EBU","","11/25/2025","11/28/2025","11/25/2026","CEE","Agentforce Sales","Generic","Demo"
"IL_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Alessia Zucco","EMEA","Israel","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","11/25/2025","11/28/2025","11/25/2026","Israel","Agentforce Sales","Generic","Demo"
"AE_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Alessia Zucco","EMEA","United Arab Emirates","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","11/25/2025","11/28/2025","11/25/2026","MDE","Agentforce Sales","Generic","Demo"
"ZA_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Alessia Zucco","EMEA","South Africa","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","11/25/2025","11/28/2025","11/25/2026","Africa","Agentforce Sales","Generic","Demo"
"PT_GFM_Sales Cloud_sales-ai-demos","","Agentforce Sales","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","GRB; MM; GB; EBU","","11/10/2025","11/11/2025","11/10/2026","Portugal","Agentforce Sales","Generic","Demo"
"FI_Sales Cloud Overview Demo","","Agentforce Revenue Management; Agentforce Sales; Einstein AI; Sales Cloud PRM; Salesforce Billing; Salesforce CPQ; Salesforce Maps","Sharon Fels","EMEA","Finland","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/10/2024","1/30/2025","7/1/2026","Finland","Agentforce Sales","Generic","Demo"
"IE_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Deborah Smythe","EMEA","Ireland","English","Customer; Prospect","ESB; MM; GB","","11/25/2025","11/28/2025","11/25/2026","Ireland","Agentforce Sales","Generic","Demo"
"GB_GFM_Sales Cloud_agentforce-for-sales","","Agentforce Sales","Deborah Smythe","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; MM; GB","","11/19/2025","11/28/2025","11/19/2026","UK","Agentforce Sales","Generic","Demo"
"DE_manage-pipeline-and-forecasts_new","","Agentforce; Agentforce Revenue Management; Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM; Salesforce Billing; Salesforce CPQ; Salesforce Maps","Carolin Schmitz","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","9/9/2025","9/9/2025","9/8/2026","Germany","Agentforce Sales","Generic","Digital Guide"
"DK_How 5 Small and Medium Businesses Sped Up Growth with the Right CRM","","Agentforce Sales; Sales Cloud Essentials","Sharon Fels","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/3/2024","1/31/2025","7/1/2026","Denmark","Agentforce Sales","Generic","Digital Guide"
"BE_How 5 Small and Medium Businesses Sped Up Growth with the Right CRM","","Agentforce Sales; Sales Cloud Essentials","Sharon Fels","EMEA","Belgium","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/3/2024","1/29/2025","7/1/2026","Belgium","Agentforce Sales","Generic","Digital Guide"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - CH","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Switzerland","English","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","12/18/2025","1/6/2026","7/10/2026","Switzerland & Liechtenstein","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - PL","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Poland","English","Customer; Prospect","SMB; MM; GB; EBU","","12/18/2025","1/6/2026","7/10/2026","CEE","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - IL","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Israel","English","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","12/18/2025","1/6/2026","7/10/2026","Israel","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - SE","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Sweden","English","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","12/18/2025","1/6/2026","7/10/2026","Sweden","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - NO","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Norway","English","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","12/18/2025","1/6/2026","7/10/2026","Norway","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - FI","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Finland","English","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","12/18/2025","1/6/2026","7/10/2026","Finland","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - ZA","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","South Africa","English","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","12/18/2025","1/6/2026","7/10/2026","Africa","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - IE","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","","12/18/2025","1/6/2026","7/10/2026","Ireland","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - BE","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Belgium","English","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","12/18/2025","1/6/2026","7/10/2026","Belgium","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - DK","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","Denmark","English","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","12/18/2025","1/6/2026","7/10/2026","Denmark","Agentforce Sales","Generic","Dynamic Demo"
"ConsensusQ | Sales Cloud | Sales Coach A - EMEA - AE","","Agentforce; Agentforce Sales; Data 360; Einstein AI; Sales Performance Management","Hayley Arnold","EMEA","United Arab Emirates","English","Customer; Prospect","SB; ESB; GRB; MM; EBU","","12/18/2025","1/6/2026","7/10/2026","MDE","Agentforce Sales","Generic","Dynamic Demo"
"CH_7 Ways to Use AI from Pipeline to Paycheck Consensus","","Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM","Erika Torchia","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","8/7/2024","8/12/2024","","Switzerland & Liechtenstein","Agentforce Sales","Generic","Dynamic Demo"
"IL_7 Ways to Use AI from Pipeline to Paycheck Consensus","","Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM","Erika Torchia","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","8/7/2024","8/12/2024","","Israel","Agentforce Sales","Generic","Dynamic Demo"
"ZA_7 Ways to Use AI from Pipeline to Paycheck Consensus","","Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM","Alessia Zucco","EMEA","South Africa","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","9/16/2025","9/16/2025","8/31/2026","Africa","Agentforce Sales","Generic","Dynamic Demo"
"UK_manage-pipeline-and-forecasts","","Agentforce Revenue Management; Agentforce Sales; CRM Analytics; Einstein AI","Shane Hudson","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","9/30/2024","10/1/2024","","UK","Agentforce Sales","Generic","Guide"
"FR - Ebook - Glossaire des ventes","","Agentforce Sales","Mamun Rahman","EMEA","France; Monaco","French","Customer; Prospect","ESB; SMB; GRB; MM; GB","","8/11/2023","8/14/2023","","France","Agentforce Sales","Generic","Guide"
"ES | Informe de Cómo Vender","","Agentforce Commerce; Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM","Mamun Rahman","EMEA","Spain","Spanish","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","5/10/2022","5/18/2022","","Spain","Agentforce Sales","Generic","Guide"
"NL_GIM_Sales Cloud_sales-agent-playbook","","Agentforce Sales","Mamun Rahman","EMEA","Netherlands","Dutch","Prospect","MM; GB","","8/18/2025","10/21/2025","8/18/2026","Netherlands","Agentforce Sales","Generic","Guide"
"FY27_Q1_GFM_DK_Sales_sales-agent-playbook","","Agentforce Revenue Management; Agentforce Sales; Sales Cloud PRM; Sales Performance Management; SPIFF","Mamun Rahman","EMEA","Denmark","English","Customer; Prospect","MM; GB; EBU","","4/23/2026","4/27/2026","4/23/2027","Denmark","Agentforce Sales","Generic","Guide"
"FR_GFM_Sales Cloud_consensus-sales-cloud-ai","","Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM; Salesforce Billing; Salesforce CPQ","Maxime Gilloteaux","EMEA","France; Monaco","French","Customer; Prospect","ESB; SMB; GRB; MM; GB","","8/5/2025","8/5/2025","8/5/2026","France","Agentforce Sales","Generic","Guide"
"NO_GFM_Sales Cloud_sales-leaders-ai-growth-playbook","","Agentforce Sales","Maxime Gilloteaux","EMEA","Norway","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","12/17/2025","1/14/2026","12/17/2026","Norway","Agentforce Sales","Generic","Guide"
"SE_GFM_Sales Cloud_sales-leaders-ai-growth-playbook","","Agentforce Sales","Maxime Gilloteaux","EMEA","Sweden","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","12/17/2025","1/14/2026","12/17/2026","Sweden","Agentforce Sales","Generic","Guide"
"FI_GFM_Sales Cloud_sales-leaders-ai-growth-playbook","","Agentforce Sales","Maxime Gilloteaux","EMEA","Finland","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","12/17/2025","1/14/2026","12/17/2026","Finland","Agentforce Sales","Generic","Guide"
"DK_GFM_Sales Cloud_sales-leaders-ai-growth-playbook","","Agentforce Sales","Maxime Gilloteaux","EMEA","Denmark","English","Customer; Prospect","ESB; GRB; MM; GB; EBU","","12/17/2025","1/14/2026","12/17/2026","Denmark","Agentforce Sales","Generic","Guide"
"BE_GFM_Sales Cloud_5-key-pillars-spm","","Agentforce Sales","Maxime Gilloteaux","EMEA","Belgium","English","Prospect","MM; GB; EBU","","11/10/2025","12/10/2025","11/10/2026","Belgium","Agentforce Sales","Generic","Guide"
"DK_GFM_Sales Cloud_6-ways-to-scale-your-partner-ecosystem","","Agentforce Sales","Maxime Gilloteaux","EMEA","Denmark","English","Prospect","MM; GB; EBU","","11/10/2025","12/10/2025","11/10/2026","Denmark","Agentforce Sales","Generic","Guide"
"NO_GFM_Sales Cloud_5-key-pillars-spm","","Agentforce Sales","Maxime Gilloteaux","EMEA","Norway","English","Prospect","MM; GB; EBU","","11/10/2025","12/10/2025","11/10/2026","Norway","Agentforce Sales","Generic","Guide"
"BE_GFM_Sales Cloud_6-ways-to-scale-your-partner-ecosystem","","Agentforce Sales","Maxime Gilloteaux","EMEA","Belgium","English","Prospect","MM; GB; EBU","","11/10/2025","12/10/2025","11/10/2026","Belgium","Agentforce Sales","Generic","Guide"
"NL_GFM_Sales Cloud_5-key-pillars-spm","","Agentforce Sales","Maxime Gilloteaux","EMEA","Netherlands","Dutch","Prospect","MM; GB","","11/10/2025","12/10/2025","11/10/2026","Netherlands","Agentforce Sales","Generic","Guide"
"SE_GFM_Sales Cloud_5-key-pillars-spm","","Agentforce Sales","Maxime Gilloteaux","EMEA","Sweden","English","Prospect","MM; GB; EBU","","11/10/2025","12/10/2025","11/10/2026","Sweden","Agentforce Sales","Generic","Guide"
"NO_GFM_Sales Cloud_6-ways-to-scale-your-partner-ecosystem","","Agentforce Sales","Maxime Gilloteaux","EMEA","Norway","English","Prospect","MM; GB; EBU","","11/10/2025","12/10/2025","11/10/2026","Norway","Agentforce Sales","Generic","Guide"
"NL_GFM_Sales Cloud_sales-leaders-ai-growth-playbook","","Agentforce Revenue Management; Agentforce Sales; Sales Cloud PRM; Sales Performance Management; SPIFF","Maxime Gilloteaux","EMEA","Netherlands","Dutch","Customer; Prospect","GRB; MM; GB","","4/24/2026","4/28/2026","11/18/2026","Netherlands","Agentforce Sales","Generic","Guide"
"NL_GIM_Sales Cloud_seller-experience-handbook","","Agentforce Service","Carolin Schmitz","EMEA","Netherlands","Dutch","Prospect","MM; GB","","10/20/2025","12/16/2025","10/20/2026","Netherlands","Agentforce Sales","Generic","Guide"
"CH_GFM_Sales Cloud_sales-leaders-ai-growth-playbook","","Agentforce Sales","Carolin Schmitz","EMEA","Switzerland","English","Customer; Prospect","ESB; MM; GB","","12/17/2025","12/30/2025","12/17/2026","Switzerland & Liechtenstein","Agentforce Sales","Generic","Guide"
"SE_GFM_Sales Cloud_6-ways-to-scale-your-partner-ecosystem","","Agentforce Sales","Carolin Schmitz","EMEA","Sweden","English","Prospect","MM; GB; EBU","","11/10/2025","12/16/2025","11/10/2026","Sweden","Agentforce Sales","Generic","Guide"
"NL_GFM_Sales Cloud_6-ways-to-scale-your-partner-ecosystem","","Agentforce Sales","Carolin Schmitz","EMEA","Netherlands","Dutch","Prospect","MM; GB","","11/10/2025","12/16/2025","11/10/2026","Netherlands","Agentforce Sales","Generic","Guide"
"FI_GFM_Sales Cloud_5-key-pillars-spm","","Agentforce Sales","Carolin Schmitz","EMEA","Finland","English","Prospect","MM; GB; EBU","","11/10/2025","12/16/2025","11/10/2026","Finland","Agentforce Sales","Generic","Guide"
"FI_GFM_Sales Cloud_6-ways-to-scale-your-partner-ecosystem","","Agentforce Sales","Carolin Schmitz","EMEA","Finland","English","Prospect","MM; GB; EBU","","11/10/2025","12/16/2025","11/10/2026","Finland","Agentforce Sales","Generic","Guide"
"DK_GFM_Sales Cloud_5-key-pillars-spm","","Agentforce Sales","Carolin Schmitz","EMEA","Denmark","English","Prospect","MM; GB; EBU","","11/10/2025","12/16/2025","11/10/2026","Denmark","Agentforce Sales","Generic","Guide"
"FR_GFM_Sales Cloud_sales-leaders-ai-growth-playbook","","Agentforce Revenue Management; Agentforce Sales; Sales Cloud PRM; Sales Performance Management; SPIFF","Jordan Smith","EMEA","France","French","Customer; Prospect","GRB; MM; GB","","11/18/2025","5/14/2026","11/18/2026","France","Agentforce Sales","Generic","Guide"
"GB_GFM_Sales Cloud_sales-leaders-ai-growth-playbook","","Agentforce Sales","Jordan Smith","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; MM; GB","","11/18/2025","12/18/2025","11/18/2026","UK","Agentforce Sales","Generic","Guide"
"FY27_Q1_FR_Sales_sales-agent-playbook-DSE","","Agentforce Revenue Management; Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM; Sales Performance Management; SPIFF","Jordan Smith","EMEA","France","French","Customer; Prospect","GRB; MM; GB","","2/23/2026","3/16/2026","","France","Agentforce Sales","Generic","Guide"
"FY27_Q1_UK_Sales_sales-agent-playbook_DSE","","Agentforce Revenue Management; Agentforce Sales; Sales Cloud Essentials; Sales Cloud PRM; Sales Performance Management; SPIFF","Jordan Smith","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","2/23/2026","3/16/2026","3/1/2027","UK","Agentforce Sales","Generic","Guide"
